domain,application,version,users,MAU,HYAU,posts
io.bennyp.org,mastodon,4.2.7,1,1,1,9
social.nsivertsen.com,mastodon,4.2.8,1,1,1,0
m.antelopelovefan.com,mastodon,3.5.3,1,1,2,52
fed.alteregocreations.com,mastodon,4.2.8,1,1,1,232
mastodon.ch3n2k.com,mastodon,4.2.8,1,1,1,4
mastodon.kneitzel.de,mastodon,4.2.8,1,0,0,8
koneczny.info,mastodon,4.2.8,1,1,1,7
mn.p.starxy.cc,mastodon,4.2.5,1,0,1,1
t.kiriha.me,mastodon,3.2.0,1,1,1,759
ohsan.cc,mastodon,4.2.8,1,1,1,4
social.randommumble.org,mastodon,4.2.8,1,1,1,2
qpixel.pw,mastodon,4.3.0-nightly.2024-03-30+glitch,1,0,1,2
dev.furries.club,mastodon,4.2.7+orcas2,1,0,1,12
bisset.me.uk,mastodon,4.1.4,1,1,1,15
ruby.good.news,mastodon,4.2.8,1,1,1,0
social.mikewise.ca,mastodon,4.2.8,1,1,1,11
paskell.social,mastodon,4.2.8,1,1,1,14
meikle.social,mastodon,4.2.8,1,1,1,17
w.ow3.cn,mastodon,4.2.8,1,1,1,140
mastodon.digi.rodeo,mastodon,4.2.7,1,1,1,12
lviv.today,mastodon,4.1.0,1,1,2,6
sebastianwoehrl.name,mastodon,4.2.8,1,1,1,0
claes.social,mastodon,4.2.8,1,1,1,33
mastodon.kenpo.social,mastodon,4.2.8,1,1,2,11
mastodon.kalua.im,mastodon,4.2.1,1,1,1,4
social.hibiki.eu,mastodon,4.0.2,1,0,1,6
masto.tab-e.de,mastodon,4.2.0,1,1,1,1
hollablog.at,mastodon,4.1.4,1,0,0,0
iam.mikei.sh,mastodon,4.2.8,1,0,1,30
gast.social,mastodon,4.2.8,1,1,1,57
etnedal.social,mastodon,4.2.8,1,1,2,0
mastodon.beatrice.wtf,mastodon,4.0.2,1,0,1,1
vtgcomp.com,mastodon,4.1.4,1,0,0,3
mastoneuron.com,mastodon,4.2.3,1,1,1,5
386898.xyz,mastodon,4.2.8,1,1,1,60
mathewson.social,mastodon,4.2.7,1,1,1,4
4458644.xyz,mastodon,4.2.8,1,1,1,49
islet.drapor.me,mastodon,3.1.3,1,1,1,1500
kraut.social,mastodon,4.2.8,1,0,0,65
brandontemplar.social,mastodon,4.2.8,1,1,1,19
mastodon.0x82.com,mastodon,4.2.8,1,1,1,26
social.simonschoof.com,mastodon,4.2.8,1,1,1,33
silva.social,mastodon,4.2.8,1,1,1,6
prognesubis.net,mastodon,4.2.8,1,0,1,0
gameswithcode.net,mastodon,4.2.8,1,1,1,4
mastodon.hexsix.me,mastodon,4.1.15,1,1,1,84
mastodon.clodo.it,mastodon,3.5.3,1,0,0,5
acg.ngo,mastodon,4.1.1,1,0,1,0
portal.redp.icu,mastodon,4.2.8,1,0,1,5
ediverse.vip,mastodon,4.2.8,1,1,1,13
mastodon.mindthebig.rocks,mastodon,4.2.8,1,0,0,0
twitter.bad.news,mastodon,4.2.8,1,1,1,0
social.sdfin.org,mastodon,4.2.8,1,1,1,39
mastodon.ajhughes.dev,mastodon,4.1.6,1,1,1,1
gadget.inpocket.net,mastodon,4.1.9,1,1,1,0
bhis.social,mastodon,4.2.5,1,1,1,0
social.michael-webber.com,mastodon,3.5.3,1,1,1,59
m.chun.pro,mastodon,3.5.3,1,1,1,46
mastodon.pyraster.fr,mastodon,4.2.3,1,0,0,0
es5nhc.ee,mastodon,4.2.8,1,1,1,3
mistergreen.info,mastodon,4.2.8,1,2,2,0
mastodon.murphnet.uk,mastodon,4.2.8,1,1,2,0
mstdn.mfmfuyu.net,mastodon,4.2.8,1,1,1,1
mm.xxooxx.xyz,mastodon,4.2.8,1,1,1,127
chelmi.info,mastodon,4.2.8,1,1,1,5
m.vilcor.org,mastodon,4.2.8,1,1,1,1
fedi.gemlog.ca,mastodon,4.3.0-alpha.3+glitch,1,0,1,0
mast.sabross.xyz,mastodon,4.3.0-alpha.3+chuckya,1,1,1,23
kobukobu.org,mastodon,4.1.2,1,1,1,4
social.joncamfield.com,mastodon,4.2.8,1,1,1,231
caffeinated.nb-tort.com,mastodon,4.2.8,1,1,1,19
dznr.org,mastodon,4.2.8,1,1,1,18
mastodon.slayers.com.br,mastodon,4.2.8,1,0,1,4
saltybrackets.com,mastodon,4.3.0-alpha.0,1,1,1,158
social.anayo.de,mastodon,4.2.8,1,1,1,5
awes.one,mastodon,4.1.2,1,1,1,207
social.lyros.net,mastodon,4.1.4,1,1,1,13
roughdraft.party,mastodon,4.2.8,1,1,1,0
karel.today,mastodon,4.2.8,1,1,1,1
mastodon.setsuna.kr,mastodon,4.2.8,1,1,1,251
t.copyliu.org,mastodon,4.2.8,1,1,1,37
acgn.ca,mastodon,4.1.2,1,1,1,0
ori.social,mastodon,4.2.8,1,1,1,11
social.v.b4tman.ru,mastodon,4.2.8,1,1,1,24
social.je,mastodon,4.2.8,1,0,1,1
kiracollie.dog,mastodon,4.2.8,1,1,1,278
pointbob.org,mastodon,4.2.8,1,0,4,0
mastodon.networkback.synology.me,mastodon,4.2.8,1,1,1,0
toot.iamninja.ru,mastodon,4.2.8,1,1,1,58
twoheaded.monster,mastodon,4.2.8,1,0,0,4
backs.day,mastodon,4.2.8,1,1,1,550
ostfrieslnd.social,mastodon,4.2.8,1,0,6,5
social.audacis.net,mastodon,4.2.8,1,1,1,6
mastodon.mailgourmet.de,mastodon,4.2.8,1,1,1,0
m.abyss.moe,mastodon,4.2.8,1,1,1,15
9600bps.com,mastodon,4.2.8,1,1,1,10
queralt.social,mastodon,4.2.8,1,1,1,23
social.tacty.org,mastodon,4.2.8,1,1,1,19
fili.to,mastodon,4.2.8,1,1,1,35
social.yob.id.au,mastodon,4.2.8,1,1,1,91
social.mrsimon.dev,mastodon,4.2.8,1,0,1,4
social.logicalpilot.com,mastodon,4.2.8,1,1,1,64
social.duan.ca,mastodon,4.2.7,1,1,1,493
mastodon.andreubotella.com,mastodon,4.2.8,1,1,1,116
mastodon.gimp.chat,mastodon,4.2.7,1,1,1,54
social.thomasjaggi.ch,mastodon,4.2.8,1,1,1,205
mstdn.cc,mastodon,4.2.8,1,0,1,0
mstdn.barippi.com,mastodon,4.2.8,1,1,1,68
social.sudduth.me,mastodon,4.1.4,1,0,1,3
mastodon.dchapa.synology.me,mastodon,4.2.3,1,1,1,0
region-bergstrasse.social,mastodon,4.2.8,1,1,1,48
mastodon.decwebb.com,mastodon,4.2.8,1,1,1,1
social.dumijay.com,mastodon,4.1.6,1,1,1,7865
mastodon.social.obscuravpn.io,mastodon,4.1.2,1,0,0,0
mtdn.saprayworld.com,mastodon,4.1.6,1,0,1,30
microblog.veen.world,mastodon,4.2.8,1,1,1,221
mastodon.luca-alloatti.eu,mastodon,4.2.8,1,2,2,8
cathrow.social,mastodon,4.2.7,1,1,1,140
federated.hal.codes,mastodon,4.2.8,1,1,1,101
fedi.aniskov.com,mastodon,4.2.8,1,1,1,144
fedi.grh.am,mastodon,4.2.7,1,1,1,85
fedi.wolfe.garden,mastodon,4.2.5,1,1,1,56
fedi.yaf.ai,mastodon,4.2.8,1,1,1,415
jrpg.town,mastodon,4.2.8,1,1,1,412
kuzko.eu,mastodon,4.2.6,1,1,1,71
m.pufferzone.racing,mastodon,4.1.3,1,1,1,92
m.rymnd.net,mastodon,4.2.8,1,1,1,41
masto.gregnewman.io,mastodon,4.2.8,1,1,1,2367
mastodon.aioo.ooo,mastodon,4.2.8,1,1,1,240
mastodon.angusworld.org,mastodon,4.1.16,1,1,1,825
mastodon.banzan.uk,mastodon,4.2.8,1,1,1,9
mastodon.bendodson.com,mastodon,4.2.8,1,1,1,486
mastodon.bizarreworker.de,mastodon,4.2.8,1,1,1,81
mastodon.bludood.com,mastodon,4.2.8,1,0,1,4
mastodon.borstis.cloud,mastodon,4.2.8,1,1,1,7
mastodon.caffeinated.computer,mastodon,4.2.8,1,1,1,72
mastodon.charles-axel.com,mastodon,4.2.8,1,1,1,2
mastodon.dlun.ch,mastodon,4.2.8,1,1,1,120
mastodon.draeh.org,mastodon,4.2.8,1,1,1,123
mastodon.gibbens.dev,mastodon,4.2.0,1,1,1,240
mastodon.gsdgames.com,mastodon,4.2.1,1,1,1,3
mastodon.haruska.com,mastodon,4.2.8,1,1,1,34
mastodon.jepsen.io,mastodon,4.2.8,1,1,1,167
mastodon.jhcooke.com,mastodon,4.2.7,1,1,2,71
mastodon.joohanv.nl,mastodon,4.2.8,1,1,1,5
mastodon.kingant.net,mastodon,4.2.8,1,1,1,154
mastodon.ounce.zone,mastodon,4.3.0-nightly.2024-02-03+glitch,1,1,1,386
mastodon.qassim.uk,mastodon,4.2.7,1,1,1,169
mastodon.saatanantunar.it,mastodon,4.2.8,1,1,1,25
mastodon.tenshu.net,mastodon,4.2.8,1,1,1,272
mastodon.thecrimsontint.com,mastodon,4.2.3,1,1,1,1
mastodon.trege-soft.com,mastodon,4.3.0-alpha.3+glitch.0518_93a6172,1,1,1,8
mastodon.vandevan.net,mastodon,4.2.8,1,1,1,16
mastodon.vegh.social,mastodon,4.2.8,1,1,1,235
mastodon.vishnurajeevan.com,mastodon,4.2.8,1,1,1,571
mastodon.windoos.click,mastodon,4.2.3,1,1,1,16
mastodon.xnop.yt,mastodon,4.2.8,1,1,1,40
mstdn.camora.dev,mastodon,4.3.0-nightly.2024-04-02+chuckya,1,1,1,99
mstdn.manas.website,mastodon,4.2.8,1,1,1,236
mstn.rayven.mx,mastodon,4.2.0-beta2,1,1,1,286
odon.mast.zone,mastodon,4.2.8,1,1,1,459
social.blueshell.club,mastodon,4.2.8,1,1,1,191
social.briankoopman.com,mastodon,4.2.7,1,1,1,44
social.brittle.st,mastodon,4.2.8,1,1,1,9
social.ch4lox.com,mastodon,4.2.8,1,1,1,27
social.davd.io,mastodon,4.2.8,1,1,1,80
social.devries.frl,mastodon,4.2.8,1,1,1,293
social.ericcodes.io,mastodon,4.2.8,1,1,1,193
social.lacot.org,mastodon,4.2.8,1,1,1,674
social.lafronz.com,mastodon,4.2.8,1,1,1,6
social.laramy.black,mastodon,4.2.8,1,1,1,20
social.nestbox.club,mastodon,4.2.8,1,1,1,16
social.niconicorose.com,mastodon,4.2.8,1,1,2,2
social.sourcemac.com,mastodon,4.2.8,1,1,1,265
toot.spooky.computer,mastodon,4.2.7,1,1,1,554
toot.tomais.nz,mastodon,4.2.7,1,1,1,70
xavier.ooo,mastodon,4.2.8,1,1,1,43
mstdn.kazu34.net,mastodon,3.4.7,1,0,0,1579
mastodon.selfhosted.no,mastodon,4.2.8,1,1,1,0
times.nekohack.me,mastodon,4.1.2,1,1,1,173
mastodon.amesgen.de,mastodon,4.2.8,1,1,1,5
pub.senggol.in,mastodon,4.1.4,1,0,0,1
mastodon.caputoweb.eu.org,mastodon,4.2.8,1,1,1,47
y.sukiyaki.fr,mastodon,4.2.7,1,1,2,4
mastodon.thewdhanat.com,mastodon,4.2.8,1,0,1,7
social.moderateexcess.com,mastodon,4.2.7,1,1,1,5
mastodon.patchbox.i234.me,mastodon,4.1.2,1,0,0,5
social.kiziah.cloud,mastodon,4.2.8,1,1,1,20
bopjoy.cafe,mastodon,4.2.8,1,1,1,4
sportsball.host,mastodon,4.2.8,1,0,1,60
toot.eleith.com,mastodon,4.2.8,1,1,1,5
toot.ipmorris.com,mastodon,4.2.8,1,1,1,1
peep.anca.tv,mastodon,4.2.5,1,0,1,9
m.orbx.net,mastodon,3.5.3,1,1,1,23
hallb.me,mastodon,4.2.8,1,0,0,5
mastodon.kvecchione.com,mastodon,4.2.8,1,1,1,5
mastodon.pyrignis.fr,mastodon,4.2.8,1,0,1,3
nakadashi.photos,mastodon,4.2.8,1,1,1,21
mastodon.janbudke.de,mastodon,4.2.8,1,1,1,3
masti.algorithm.berlin,mastodon,4.2.7,1,1,1,15
mastodon.maxweiss.io,mastodon,4.2.8,1,1,1,47
esolis.social,mastodon,4.2.7,1,1,1,0
mhenry.social,mastodon,4.2.8,1,1,1,0
mstdn.yishibashi.me,mastodon,4.2.7,1,1,1,3
social.web-wi.de,mastodon,4.2.8,1,1,1,0
grifoni.futbol,mastodon,4.2.8,1,1,1,0
mergl.in,mastodon,4.2.8,1,1,1,2
social.bnrub.in,mastodon,4.2.6,1,1,1,79
social.3detplus.ch,mastodon,4.2.7,1,1,1,28
social.gpiccolo.com,mastodon,4.2.8,1,0,0,12
fredrikohlin.com,mastodon,4.2.7,1,1,1,5
ap.alexjanka.com,mastodon,4.2.8,1,1,3,0
social.cyberhelden.com,mastodon,4.2.7,1,1,1,7
miekeroth.org,mastodon,4.2.8,1,1,1,28
fedi.eviscerating.day,mastodon,4.3.0-alpha.3+glitch,1,0,1,1
orlovsky.online,mastodon,4.2.7,1,1,1,0
mastodon.jgilje.net,mastodon,4.2.8,1,1,1,0
csunday95.space,mastodon,4.0.2,1,0,1,3
ma.bitraten.net,mastodon,4.2.8,1,1,1,0
social.freifunk-ansbach.de,mastodon,4.2.8,1,1,1,6
ukgb.social,mastodon,4.1.10,1,0,0,6
mastodon.claesjonsson.net,mastodon,4.0.2,1,0,0,2
social.cabotcove.us,mastodon,4.2.8,1,1,1,37
raza.social,mastodon,4.2.8,1,1,1,5
social.blackmetal.club,mastodon,4.2.8,1,1,1,375
mastodon.yasa.gs,mastodon,4.2.7,1,1,1,99
cryptic.observer,mastodon,4.2.8,1,1,1,0
mstdn.ikaruga.me,mastodon,4.2.8,1,1,1,4
digital.kitsune.construction,mastodon,4.2.7,1,0,1,2
vault322.net,mastodon,4.2.3,1,1,1,96
mastodon.grahammay.me,mastodon,4.2.7,1,1,1,27
droolware.social,mastodon,4.2.8,1,1,1,0
msocial.top,mastodon,4.2.7,1,1,1,0
micro.rumproarious.com,mastodon,4.2.8,1,0,0,8
mastodon.nyoxfox.com,mastodon,4.2.8,1,1,1,2
mastodon.cjl.io,mastodon,4.2.8,1,1,1,1
m.youcune.com,mastodon,4.1.7,1,1,1,20
social.askleo.com,mastodon,4.2.8,1,1,1,264
social.schoepski.de,mastodon,4.2.8,1,1,1,1
social.tellco.ca,mastodon,4.2.8,1,0,1,2
lambdon.social,mastodon,4.2.8,1,1,1,0
galacticaactu.al,mastodon,4.2.8,1,1,1,1
metapan.online,mastodon,4.2.8,1,0,1,3
self.regalijan.com,mastodon,4.2.8,1,0,1,5
vdlc.social,mastodon,4.2.8,1,1,1,2
mastodon.sjolin.io,mastodon,4.2.8,1,0,0,0
toot.you.havebroken.it,mastodon,4.2.8,1,1,1,0
social.hackersgarage.dev,mastodon,4.2.3,1,1,1,18
thepathbegins.social,mastodon,4.1.4,1,1,1,4
mastodon.nerfherders.club,mastodon,4.2.1,1,1,1,1
pentacop.moellus.net,mastodon,4.2.8,1,0,1,0
mastodon.baufreton.fr,mastodon,4.2.8,1,1,1,2
cau.se,mastodon,4.2.8,1,1,1,0
mastodon.morwud.cz,mastodon,4.2.8,1,1,1,17
garratt.social,mastodon,4.2.8,1,1,1,1
mastodon.lebreton.fr,mastodon,4.0.2,1,1,1,4
mastodon.erdbeerbaerlp.de,mastodon,4.2.8,1,1,1,6
amungus.duckdns.org,mastodon,4.3.0-alpha.3+glitch,1,1,1,0
terrible.computer,mastodon,4.2.8,1,1,1,9
conjectures.org,mastodon,4.2.8,1,0,1,0
sakura.soccer,mastodon,4.2.8,1,1,1,95
toots.janl.eu,mastodon,4.2.7,1,1,1,0
nikayin.social,mastodon,4.2.8,1,0,1,0
proto.lgbt,mastodon,4.2.8,1,1,2,7
social.talldude.net,mastodon,4.2.8,1,0,1,8
0x4655.co.uk,mastodon,4.2.8,1,0,1,0
tingles.social,mastodon,4.0.2,1,1,1,85
social.raatiniemi.me,mastodon,4.2.8,1,1,1,7
mastodon.lettucegarden.net,mastodon,4.2.8,1,1,1,1
hxr.social,mastodon,4.2.8,1,1,1,16
m.edgarpierre.fr,mastodon,4.2.8,1,1,1,0
social.eichler-bg.de,mastodon,4.2.8,1,1,1,0
m.undreaming.org,mastodon,4.2.8,1,1,1,2
social.pu2ttz.app.br,mastodon,4.2.8,1,1,1,1
anthem.shadowlan.net,mastodon,4.2.8,1,1,1,1
locked.canids.de,mastodon,4.2.8,1,1,1,87
social.rawles.net,mastodon,4.2.8,1,1,1,0
pachyderm.robertwatts.com,mastodon,4.2.7,1,1,1,6
loli.vodka,mastodon,4.2.8,1,0,0,0
loxodon.balafon.net,mastodon,4.2.8,1,1,1,0
chaoticqueers.org,mastodon,4.1.5,1,1,1,3
mastodon.cyprin.me,mastodon,4.2.5,1,1,1,3
mastodon.dropmann.org,mastodon,4.2.8,1,0,1,0
social.teamflashcord.com,mastodon,4.2.8,1,1,1,12
mastodon.grimmauld.de,mastodon,4.2.8,1,1,1,11
465.onl,mastodon,4.2.8,1,1,1,14
tlg.link,mastodon,4.2.8,1,1,1,0
boosted.science,mastodon,4.2.7,1,1,1,10
mastodon.raddemo.host,mastodon,4.0.2,1,1,100,32
mastodon.pandapa.ws,mastodon,4.2.8,1,1,1,8
mastodon.binwang.me,mastodon,4.1.5,1,0,0,288
mastodon.loopa.site,mastodon,4.1.0,1,1,2,0
mastodon.seabreeze.synology.me,mastodon,4.2.8,1,0,1,1
social.n33.eu,mastodon,4.2.0,1,0,0,3
lafriks.id.lv,mastodon,4.2.8,1,1,1,0
mastodon.bbfactory.it,mastodon,4.2.6,1,0,1,11
mastodon.andreasrohner.dev,mastodon,4.2.8,1,1,1,11
social.bundesparlament.de,mastodon,4.2.8,1,0,1,2
social.cscip.io,mastodon,4.2.8,1,0,1,7
dnk.todon.de,mastodon,4.2.8,1,1,1,6
mastodon.codelyoko.me,mastodon,4.2.8,1,1,1,4
mastodon.roon.fr,mastodon,4.1.2,1,0,1,0
mastodon.persempio.de,mastodon,4.2.8,1,0,1,0
social.wagler.it,mastodon,4.2.8,1,1,1,6
social.orangechair.org,mastodon,4.2.8,1,1,1,59
toot.drownthewitch.com,mastodon,4.2.7,1,1,1,19
mariko2406.fedicity.net,mastodon,4.2.8,1,1,1,575
social.jacobi-bs.de,mastodon,4.2.8,1,0,0,0
mastodon.bastelgarage.ch,mastodon,4.0.2,1,0,1,8
toot.the-cloud.io,mastodon,4.2.8,1,0,1,5
troetet.de,mastodon,4.2.8,1,1,1,18
mammoth.64b1t.com,mastodon,4.2.8,1,0,0,6
social.bternes.com,mastodon,4.2.8,1,1,1,1
korallenherz.masto.host,mastodon,4.2.8,1,0,1,8
alliec.at,mastodon,4.2.8,1,1,1,34
mastodon.crovaxon.de,mastodon,4.2.8,1,1,1,5
mahler.earth,mastodon,4.2.7,1,1,1,0
mastodon.rokugan.fr,mastodon,4.2.8,1,0,1,0
dersonic.de,mastodon,4.2.8,1,1,1,10
social.laze.today,mastodon,4.0.4,1,1,1,0
mastodon.digspace.de,mastodon,4.2.8,1,0,1,0
social.cbeck.dev,mastodon,4.2.8,1,0,1,1
toot.xn--radwrts-8wa.de,mastodon,4.2.7,1,1,1,7
social.vojtat.cz,mastodon,4.2.7,1,1,1,0
mew.lgbt,mastodon,4.0.2,1,0,1,0
saguzi.jp,mastodon,4.1.4,1,0,1,20
s.aj.immo,mastodon,4.1.2,1,1,1,13
mastodon.gabrieldebonis.es,mastodon,4.2.8,1,1,1,10
masto.nuteburn.com,mastodon,4.2.8,1,1,2,23
mastodon.trancart.eu,mastodon,4.2.8,1,1,1,20
voyager.interstellar.flights,mastodon,4.2.7,1,1,1,5
social.yuno.ovh,mastodon,4.2.8,1,1,1,2
social.petris.net,mastodon,4.2.8,1,0,1,2
mastodon.sunflowerfuchs.dev,mastodon,4.1.2,1,0,1,18
doghouse.social,mastodon,4.2.7,1,1,1,9
social.hypernodemedia.com,mastodon,4.0.2,1,0,1,3
catalan.social,mastodon,4.2.8,1,1,1,6
gloomily.isitjosh.com,mastodon,4.2.8,1,0,1,0
mastodon.windlepoonz.net,mastodon,4.2.8,1,1,1,4
mastodon.platformgoblin.com,mastodon,4.2.7,1,1,1,36
taco.cc,mastodon,4.2.8,1,1,1,1
twatter.com,mastodon,4.2.8,1,0,1,12
social.djuber.name,mastodon,4.2.8,1,1,1,313
mastodon.shukriadams.com,mastodon,4.2.5,1,1,1,33
mstdn.aotake91.net,mastodon,4.2.8,1,1,2,68
polkadot.hostdon.ne.jp,mastodon,4.2.8,1,1,2,1274
mstdn.eternalflame24.com,mastodon,4.2.8,1,1,1,1108
mast.querie.net,mastodon,4.2.7,1,1,1,429
i.dongxi.ca,mastodon,4.2.8,1,1,1,35
congressof.rave.nz,mastodon,4.2.8,1,1,1,4
mastodon.louis-vallat.fr,mastodon,4.2.8,1,1,1,11
mastodon.kwmns.eu,mastodon,4.2.8,1,1,1,62
mastodon.geofox.org,mastodon,4.2.8,1,1,1,33
masto.chelmi.info,mastodon,4.2.8,1,1,1,5
mastodon.diegopeinador.com,mastodon,4.2.8,1,1,1,59
mastodon.nickcharlton.net,mastodon,4.2.8,1,1,1,1392
mastodon.brockhus.com.au,mastodon,4.2.8,1,1,1,20
social.awmb.uk,mastodon,4.2.7,1,1,1,100
mastodon.danquinney.com,mastodon,3.5.3,1,0,1,0
mastodon.damutten.ch,mastodon,4.2.8,1,1,1,47
mastodon.sophieversum.net,mastodon,4.2.7,1,1,1,36
mastodon.donttrust.me,mastodon,4.2.8,1,1,1,7
social.sowelijanpona.xyz,mastodon,4.2.8,1,1,1,112
mastodon.brown-silva.social,mastodon,4.2.8,1,1,1,404
r3dp1ll.sh,mastodon,4.2.7,1,1,1,7
mastodon.tass.is,mastodon,4.2.8,1,1,1,101
mastodon.bentobin.com,mastodon,4.1.2,1,0,0,30
social.fungalhalo.com,mastodon,4.2.8,1,1,1,57
mastodon.heavyrubberslave.com,mastodon,4.2.8,1,1,1,116
mastodon.adorsaz.ch,mastodon,4.1.13,1,1,1,226
mastodon.twoslashes.com,mastodon,4.2.8,1,1,1,48
mastodon.evl.fi,mastodon,4.2.8,1,0,0,0
social.matthewreynolds.net,mastodon,4.2.7,1,1,1,19
mastodon.delic.fi,mastodon,4.2.7,1,1,1,30
mastodon.plong.eu,mastodon,4.2.7,1,1,1,22
social.pinter.family,mastodon,4.2.8,1,1,1,1
social.adamwolf.org,mastodon,4.2.8,1,1,1,49
social.routing.rocks,mastodon,4.2.8,1,1,1,91
mastodon.honnef.co,mastodon,4.1.9,1,1,1,108
social.lily.flowers,mastodon,4.2.8,1,1,1,8
wilstoncak.es,mastodon,4.2.8,1,1,1,1
mastodon.vandegraaf.xyz,mastodon,4.2.8,1,0,1,20
fedi.valtlai.fi,mastodon,4.2.8,1,1,1,186
mastodon.d4.social,mastodon,3.5.9,1,1,1,2
mastodon.burntcomma.com,mastodon,4.2.8,1,1,1,21
mastodon.deniau.org,mastodon,4.2.7,1,1,1,274
m.zr40.nl,mastodon,4.2.7,1,1,1,9
mastodon.qrpth.eu,mastodon,4.2.8,1,1,1,5
social.simoncook.org,mastodon,4.2.8,1,1,1,28
mastodon.qtmlabs.xyz,mastodon,4.2.8,1,1,1,16
sal.freyhult.net,mastodon,4.2.8,1,1,1,385
mastodon.stevijo.me,mastodon,4.2.8,1,1,1,1
thecroft.masto.host,mastodon,4.2.8,1,0,0,10
social.pikafan.de,mastodon,4.2.8,1,1,1,0
fediverse.jdotc.xyz,mastodon,4.2.8,1,1,1,56
mastodon.bartchampagne.be,mastodon,4.2.8,1,1,1,0
social.beutner.name,mastodon,4.2.7,1,0,1,16
m.andrewcantino.com,mastodon,4.1.0,1,0,1,49
mastodon.nmaggioni.xyz,mastodon,4.2.8,1,1,1,91
posts.dani.cool,mastodon,4.2.8,1,1,1,93
neontechnica.lol,mastodon,4.0.2,1,1,1,2
social.ryan77627.xyz,mastodon,4.2.8,1,1,1,13
mastodon.jswc.de,mastodon,4.2.8,1,1,1,2
mastodon.poukpouk.com,mastodon,4.1.13,1,1,1,0
mastodon.berget.nu,mastodon,4.2.8,1,1,2,1
social.vampyrebytes.net,mastodon,4.1.2,1,0,1,0
social.modscleo4.dev.br,mastodon,4.2.8,1,1,1,5
mastodon.arul.io,mastodon,4.2.8,1,1,1,3
mastodon.chainfire.eu,mastodon,4.2.8,1,1,1,42
social.erw.ink,mastodon,4.2.7,1,1,1,8
social.marc1307.de,mastodon,4.2.8,1,1,1,0
social.kallestruik.nl,mastodon,4.1.8,1,1,1,0
mastodon.mohamednazmi.com,mastodon,4.2.8,1,1,1,16
social.myl.moe,mastodon,4.2.8,1,1,1,229
mastodon.return12.net,mastodon,4.2.4,1,1,1,20
mastodon.florian.moe,mastodon,4.2.7,1,1,1,0
mastodon.sebbo.net,mastodon,4.2.8,1,1,1,10
mastodon.rejas.se,mastodon,4.2.7,1,1,1,34
mastodon.magnatranquillo.it,mastodon,4.2.8,1,1,1,15
ok.programmer.town,mastodon,4.2.8,1,1,1,80
mastodon.distos.org,mastodon,4.0.2,1,0,1,4
mastodon.cathect.net,mastodon,4.2.8,1,1,1,0
mastodon.antonovich.me,mastodon,4.2.6,1,1,1,22
social.taborsky.cz,mastodon,4.2.8,1,1,1,128
social.compensis.de,mastodon,4.2.8,1,1,1,64
social.plom.net,mastodon,4.2.8,1,1,1,1
m.kev.cc,mastodon,4.2.8,1,0,1,20
qua.ntumfy.re,mastodon,4.0.2,1,0,1,0
mst.small.cloud,mastodon,4.2.7,1,1,1,32
mastodon.familie-tux.de,mastodon,3.5.14,1,1,1,88
mastodon.vaucher.org,mastodon,4.2.7,1,1,1,13
fedi.jordanh.net,mastodon,4.2.8,1,1,1,76
social.burch-hill.com,mastodon,4.2.8,1,1,1,61
mastodon.kd9nsc.com,mastodon,4.1.2,1,0,0,10
mastodon.baker.uk,mastodon,4.2.8,1,1,1,1
mastodon.skalnik.com,mastodon,4.2.8,1,1,1,0
mastodon.spideynn.net,mastodon,4.2.8,1,1,1,38
mastodon.weinzierlweb.com,mastodon,4.2.8,1,1,1,133
mastodon.gurney.dev,mastodon,4.2.8,1,1,1,11
mastodon.chaoticqueers.org,mastodon,4.1.5,1,1,1,3
mastodon.mags.ai,mastodon,4.2.8,1,1,1,7
mastodon.azadehafzar.io,mastodon,4.2.7,1,1,1,7
rivendell.middangeard.ch,mastodon,4.2.0,1,1,1,0
uwunifi.com,mastodon,4.2.7,1,0,1,2
social.tonkku.me,mastodon,4.2.8,1,1,1,25
sns.ooto.me,mastodon,4.2.8,1,1,1,373
mastodon.bvmensvoort.nl,mastodon,4.2.8,1,1,1,0
mastodon.a09.uk,mastodon,4.2.8,1,1,1,2
fedi.datengraben.com,mastodon,4.2.8,1,1,1,0
social.sebastianwoehrl.name,mastodon,4.2.8,1,1,1,0
mastodon.rjm.id.au,mastodon,4.2.8,1,1,1,4
mastodon.eatswap.fun,mastodon,4.2.8,1,0,0,8
catskill.social,mastodon,4.2.8,1,0,0,1
binarystar.social,mastodon,4.2.8,1,1,1,0
ursula.ahlamon.org,mastodon,4.2.8,1,1,2,99
toot.somnium.fi,mastodon,4.2.8,1,1,1,1
mastodon.giema.net,mastodon,4.0.2,1,0,1,1
mastodon.home.dnlm.de,mastodon,4.2.3,1,0,0,1
social.evolved.systems,mastodon,4.2.8,1,1,1,249
mastodon.limulus.net,mastodon,4.2.8,1,1,1,562
masto.sneeu.com,mastodon,4.2.8,1,1,1,137
toot.lucidragons.de,mastodon,4.0.0rc1+glitch,1,0,0,1
social.kunveni.net,mastodon,4.1.13,1,1,1,22
social.marcorennmaus.de,mastodon,4.2.7,1,1,1,99
msz.baz.bar,mastodon,4.1.13,1,1,1,91
m.petrus.sk,mastodon,4.2.7,1,1,1,10
social.rangaya.com,mastodon,4.2.8,1,1,1,5
mastodon.jaquanor.com,mastodon,4.2.8,1,1,1,226
social.fredrikohlin.com,mastodon,4.2.7,1,1,1,5
m.tigercubden.com,mastodon,4.2.8,1,1,1,160
