domain,application,version,users,MAU,HYAU,posts
egermond.ch,wordpress,6.2.3,3,2,2,142
mastodon.jamidisi-edu.de,mastodon,4.2.0,14,4,15,43
x59.co,wordpress,6.4.2,3,1,1,22
blog.kathyreid.id.au,wordpress,6.4.2,1,1,1,145
www.djrobzilla.net,wordpress,6.4.2,1,1,1,56
peertube.futo.org,peertube,5.2.1,2,1,1,53
1964.co.nz,wordpress,6.4.2,4,4,4,461
skedastically.me,goblog,2.1,2,null,null,912
video.ironsysadmin.com,peertube,5.2.1,2,2,2,1902
video.linux.it,peertube,5.2.1,112,12,21,323
peertube.arch-linux.cz,peertube,5.2.1,7,2,5,631
bakerstreetforensics.com,wordpress,6.5-alpha-57144,1,1,1,71
social.northwestvoip.com,mastodon,4.2.3,2,0,1,2
CyberGladius.Social,mastodon,4.1.3,4,1,2,79
HoFra.rocks,mastodon,4.2.0,52,10,12,3066
Pertsch.social,mastodon,4.2.3,1,1,1,1003
QuarteredCircle.net,mastodon,4.2.1,16,6,10,11379
a11y.report,wordpress,6.3.2,2,null,null,22
activity.moobi.monster,gotosocial,0.9.0 git-282be6f,6,null,null,102
activitypub.chariz.com,akkoma,3.4.0,2,null,null,21
activitypub.lucamatei.com,gotosocial,0.12.1 git-5fdc005,1,null,null,59
activitypub.natalenko.name,gotosocial,0.13.0,1,null,null,1113
actuallyruben.nl,lemmy,0.18.3,2,1,1,4
aethernet.social,mastodon,4.2.1,2,1,2,303
amok.recoil.org,mastodon,4.2.3,7,4,5,721
anthroposophie.home.blog,wordpress,6.5-alpha-57144,1,1,1,1172
antisocial.existentialdread.com,mastodon,4.2.3,3,3,3,141
aoikaze.social,mastodon,4.2.3,7,2,4,140
ap.dny.social,gotosocial,0.13.0 git-f4fcffc,2,null,null,913
ap.lep.wtf,gotosocial,0.11.0 git-815b529,2,null,null,304
ap.nil.im,akkoma,3.9.3-152-g31d7cc9a-develop,2,2,3,913
ap.sanwon.kr,gotosocial,0.13.0 git-f4fcffc,1,null,null,1084
arlin.photography,wordpress,6.4.2,1,null,null,6
auraisfad.in,wordpress,6.5-alpha-57144,1,1,1,8
avoidgamesdev.com,misskey,13.14.2,4,null,null,35
awesomebible.de,wordpress,6.4.2,4,3,3,149
aywren.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,211
baez.link,writefreely,0.14.0,1,null,null,23
be-news.social.vlaanderen,mastodon,4.1.5,2,1,2,2957
bgrimace.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,2
blackandred.blog,wordpress,6.4.2,2,2,1,5
blog.dmaus.name,microblogpub,2.0.0+dev,1,null,null,55
blog.mbe.tv,mastodon,4.2.0+glitch,3,2,3,616
blog.wikiyu.net,wordpress,6.4.2,1,1,1,36
blog.zaramis.se,wordpress,6.4.2,102,101,96,21645
bnuyaminim.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,48
bolha.tube,peertube,6.0.2,2,2,2,4
breowanthorpe.beer,wordpress,6.4.2,1,1,1,105
bucher.naturesmeatcandy.org,mastodon,4.2.3,2,1,1,50
calendario-lunar.com,snac,2.44-dev,2,1,1,2163
cave.kitsub0.xyz,cherrypick,4.5.1,4,null,null,323
cezar.vivaldi.net,wordpress,6.4.2,1,1,1,535
chat.kagu-tsuchi.com,gotosocial,0.12.1,1,null,null,433
chirp.zadzmo.org,gotosocial,0.10.0,2,null,null,1252
cn.tc,firefish,1.0.3,7,4,5,268
cola-gang.industries,writefreely,0.14.0,1,null,null,14
comms.gsd.foundation,mastodon,4.2.3,7,2,3,150
coven.witchcraft.zone,firefish,1.0.4-beta,6,5,5,333
cozy.seraph.red,iceshrimp,2023.12,4,2,2,378
cremebrul.ee,misskey,2023.11.1+cremebrul_ee.1,11,null,null,5951
crownel.monster,misskey,2023.11.1,17,null,null,1299
cubes.link,pleroma,2.5.51-299-g6e34df89.develop+soapbox,7,3,3,25
cxfunacg.top,misskey,13.14.2,12,null,null,15
d.ntauthority.me,pleroma,2.6.50-872-gcb3e0462.rebased-develop+soapbox,1,1,1,326
dandroid.app,lemmy,0.19.0,7,1,2,383
dev.brighteon.social,brighteon,3.4.6,52235,7,77,2828757
dev.dollarvigilante.tv,peertube,5.2.1,16,5,8,572
dumbo.mad-scientists.net,mastodon,4.1.10,2,2,2,279
e5n.cc,mastodon,4.2.3,1,1,1,325
erinptah.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,334
f.matdoes.dev,akkoma,3.10.4-1-gebfb617b,1,1,2,34
fed.mthie.com,mastodon,4.3.0-alpha.0+glitch,1,1,1,487
fed.sakuyo.net,gotosocial,0.13.0 git-f4fcffc,1,null,null,1124
feddit.ro,lemmy,0.18.5,134,11,46,566
feddit.rocks,lemmy,0.19.0,129,3,15,30
federated.hal.codes,mastodon,4.2.3,1,1,1,75
fedi.ctu.cx,gotosocial,0.13.0-f4fcff,3,null,null,1088
fedi.darlow.co.uk,gotosocial,0.13.0-rc2 git-d0bb8f0,1,null,null,970
fedi.esgeroth.org,mastodon,4.2.3,3,2,2,666
fedi.friendzone.lol,akkoma,3.10.4-1-gebfb617b,17,9,21,3519
fedi.fuzzy.click,gotosocial,0.11.1 git-c7a46e0,1,null,null,296
fedi.gimon.zone,gotosocial,0.12.2 git-096c517,1,null,null,53
fedi.grh.am,mastodon,4.2.0,1,1,1,77
fedi.halcyon-is.land,mastodon,4.2.0,38,24,40,5319
fedi.hi.ls,gotosocial,0.12.1 git-5fdc005,2,null,null,87
fedi.larlet.fr,mastodon,4.2.3,1,1,1,1154
fedi.lawngno.me,mastodon,4.3.0-alpha.0+glitch,1,1,1,323
fedi.limes.pink,mastodon,4.3.0-alpha.0+glitch,2,2,2,818
fedi.midnight.miami,akkoma,3.9.3-28-g9d7c877d,6,2,5,1123
fedi.mischivous.com,akkoma,3.9.0-25-g9a8373a3,1,1,1,61
fedi.orx.me,gotosocial,0.11.1-SNAPSHOT git-d45a75e,2,null,null,317
fedi.quiescent.nexus,akkoma,3.10.4,1,1,1,419
fedi.quiet.horse,akkoma,3.9.3-28-g9d7c877d,2,2,3,2225
fedi.tfnux.org,gotosocial,0.13.0 git-f4fcffc,2,null,null,158
fedi.tilde.green,akkoma,3.10.3,7,2,3,80
fedi.trenkner.net,gotosocial,0.10.0_2,3,null,null,1776
fedi.wersdoerfer.de,mastodon,4.2.2,3,1,2,425
fedi.wolfe.garden,mastodon,4.1.3,1,1,1,55
fedi.yaf.ai,mastodon,4.2.3,1,1,1,315
fediverse.bitals.xyz,mastodon,4.2.3,2,1,1,70
fediverse.confraria.me,gotosocial,0.12.2 git-096c517,1,null,null,274
fediverse.leavingorbit.de,mastodon,4.2.3,1,1,1,197
fediverse.nicknisi.com,mastodon,4.2.3,2,1,1,292
fediverse.repc.co,mastodon,4.1.4,3,1,1,38
fediverse.teomahk.de,mastodon,4.2.3,2,2,2,8
feed.akitsune.dev,akkoma,3.9.3-0-g9d7c877,1,0,1,7
fetish.gay-skater-caster.de,wordpress,6.4.2,1,1,1,840
fff.fo.am,pleroma,2.5.2,13,7,9,1409
firefish.iamforum.space,firefish,1.0.3,3,1,2,24
follow.agwa.name,pleroma,2.5.4,2,1,1,64
forum.virctuary.com,mastodon,4.2.1,2,1,1,2798
fstube.net,peertube,6.0.2,140,56,78,994
futurology.today,lemmy,0.18.4,135,17,30,461
fv.technogothic.net,mastodon,4.2.0+glitch.+AGATHA+AGATHA,2,2,2,13742
gameguard.moe,misskey,2023.11.1,10,null,null,2271
gidam666.com,mastodon,4.3.0-alpha.0,26,29,33,25797
gilotinx.art,mastodon,4.2.3,2,3,3,8
glitch.cat.family,mastodon,3.5.3+kibicat,10,9,10,56428
gogu.ma,misskey,2023.11.0,13,null,null,403
gos.penclub.club,gotosocial,0.12.1 git-5fdc005,1,null,null,8
gotosocial.rascals.net,gotosocial,0.12.2,2,null,null,25
gpose.site,pixelfed,0.11.9,8,3,8,78
greatdanemaniac.com,wordpress,6.4.2,1,1,1,0
gts.batsense.net,gotosocial,0.11.1 git-c7a46e0,5,null,null,390
gts.callwall.xyz,gotosocial,0.13.0 git-f4fcffc,1,null,null,459
gts.cazzaserver.com,gotosocial,0.13.0 git-f4fcffc,1,null,null,82
gts.djs.to,gotosocial,0.13.0 git-f4fcffc,1,null,null,73
gts.dodgy.download,gotosocial,0.12.2 git-096c517,1,null,null,109
gts.dtth.ch,gotosocial,0.13.0-rc1,12,null,null,4202
gts.endgameviable.com,gotosocial,0.13.0 git-f4fcffc,1,null,null,434
gts.fale.io,gotosocial,0.13.0 git-f4fcffc,2,null,null,71
gts.fedi.tax,gotosocial,0.13.0 git-f4fcffc,1,null,null,4680
gts.foxesare.sexy,gotosocial,0.13.0 git-f4fcffc,1,null,null,197
gts.hackaroun.de,gotosocial,0.13.0 git-f4fcffc,4,null,null,372
gts.kelbie.scot,gotosocial,0.13.0 git-f4fcffc,1,null,null,1945
gts.lapidak.is,gotosocial,0.13.0 git-f4fcffc,1,null,null,155
gts.liberated.press,gotosocial,0.12.2 git-096c517,3,null,null,421
gts.superseriousbusiness.org,gotosocial,0.13.0 git-f4fcffc,5,null,null,2412
gts.tbh.gay,gotosocial,0.13.0 git-f4fcffc,1,null,null,7
gts.turtle.garden,gotosocial,0.13.0-rc1 git-0e2c342,2,null,null,40884
gts.u8.is,gotosocial,0.13.0 git-f4fcffc,3,null,null,44536
gts.varia.zone,gotosocial,0.13.0 git-f4fcffc,3,null,null,993
gts.y.la,gotosocial,0.11.0 git-815b529,1,null,null,116
gts.zimbatm.com,gotosocial,0.11.0,1,null,null,88
gts.zzncx.top,gotosocial,0.12.2 git-096c517,1,null,null,155
gultsch.video,peertube,5.2.1,2,1,2,6
guns.krackhou.se,gotosocial,0.13.0 git-f4fcffc,1,null,null,313
hackershell.noblogs.org,wordpress,6.4.2,1,1,1,105
hackertalks.com,lemmy,0.18.5,24,1,2,72
healingwithyessie.com,wordpress,6.5-alpha-57144,1,1,1,33
holonet.imperialba.se,mastodon,4.2.3,4,3,3,576
hub.utsukta.org,hubzilla,8.8.3,3,2,2,12
hubzilla.mv2k.com,hubzilla,8.8.3,3,3,3,6
imagazine.pl,wordpress,6.0.6,69,63,63,19588
image.medienzentrum.rocks,pixelfed,0.11.9,5,2,5,421
independentgroup2022.home.blog,wordpress,6.5-alpha-57144,1,1,1,565
jamesgallagher.photos,pixelfed,0.11.9,2,0,2,21
jiong.us,mastodon,4.2.3,8,3,8,292
jum.pw,firefish,1.0.4-beta31,5,1,3,313
kali.lol,gotosocial,0.13.0 git-f4fcffc,4,null,null,186
kasparsdambis.lv,wordpress,6.4.2,2,2,2,12
kbin.pithyphrase.net,kbin,0.10.1,1,1,1,16
kierunkowy74.vivaldi.net,wordpress,6.4.2,1,1,0,1
kulesza.pl,wordpress,6.4.2,2,2,1,308
lancetia.day,misskey,2023.11.0,4,null,null,3735
le-chat-a-velo.at,wordpress,6.4.2,1,1,1,419
lemmy.calvss.com,lemmy,0.18.3,14,2,4,5
lemmy.catasaur.xyz,lemmy,0.19.0,4,1,1,5
lemmy.escapebigtech.info,lemmy,0.18.5,8,1,1,13
lemmy.kodemystic.dev,lemmy,0.18.1,10,1,2,24
lemmy.magnor.ovh,lemmy,0.19.0,4,2,2,5
lemmy.moe,lemmy,0.18.5,3,3,3,7
lemmy.prograhamming.com,lemmy,0.18.5,2,1,1,126
lemmy.razbot.xyz,lemmy,0.18.4-beta.5,4,1,1,11
lemmy.spacestation14.com,lemmy,0.18.4,50,2,5,49
lemmy.wtf,lemmy,0.19.0,442,68,183,381
lemmyf.uk,lemmy,0.19.0,476,34,83,446
lemux.minnix.dev,lemmy,0.19.0,19,4,7,879
live.shom.dev,owncast,0.1.2,1,1,1,4
lordmatt.co.uk,wordpress,6.4.2,1,2,2,122
m.baldhead.be,mastodon,4.2.3,1,1,1,180
m.blank.org,mastodon,4.1.9,2,2,2,5242
m.daevien.com,mastodon,4.3.0-alpha.0+glitch,1,1,1,140
m.danq.me,mastodon,4.1.4+glitch,3,2,2,1202
m.fru.bar,mastodon,4.1.9,16,11,16,1123
m.g3rv4.com,mastodon,4.2.2,1,1,1,197
m.lanciano.it,mastodon,4.1.10,160,25,55,6835
m.mou.best,mastodon,4.2.1,32,5,5,8798
m.mtjm.eu,mastodon,4.2.3,1,1,1,125
m.pufferzone.racing,mastodon,4.1.3,1,1,1,92
m.rymnd.net,mastodon,4.2.0,1,1,1,35
m.sim.onl,mastodon,4.2.3,2,2,2,126
m.xuv.be,mastodon,4.2.3,1,1,1,797
maid.lat,misskey,2023.11.1,8,null,null,449
mamut.tic-ac.org,mastodon,3.4.1,13,1,6,457
margaras.k47.cz,gotosocial,v0.13.0-rc1 git-0e2c342,3,null,null,452
mast.tpz.de,mastodon,4.2.0,2,1,1,46
mast.wangwood.house,mastodon,4.2.3,1,1,1,144
masto.allrite.at,mastodon,4.2.3,1,1,1,6023
masto.canadiancivil.com,mastodon,4.2.3,2,2,2,211
masto.craftcms.com,mastodon,4.2.3,7,7,7,918
masto.gregnewman.io,mastodon,4.2.3,1,1,1,1527
masto.notso.net,mastodon,4.0.6,12,1,2,263
masto.sangberg.se,mastodon,4.2.3,2,1,2,1318
masto.theoks.net,mastodon,4.2.3,1,1,1,722
masto.toadking.com,mastodon,4.2.0,1,1,1,543
mastodon.360.cymru,mastodon,4.1.0,20,17,17,5928
mastodon.3dgo.net,mastodon,4.2.3,5,1,1,28
mastodon.actors.social,mastodon,4.1.0,7,4,5,161
mastodon.aioo.ooo,mastodon,4.2.1,1,1,1,233
mastodon.anesthetizeme.net,mastodon,4.2.1,3,2,3,104
mastodon.angusworld.org,mastodon,4.1.4,1,1,1,637
mastodon.app.stefanberggren.se,mastodon,4.2.1,3,2,2,596
mastodon.archfiend.org,mastodon,4.2.0-beta2+glitch,3,1,1,1047
mastodon.arrakis.se,mastodon,4.2.3,1,1,1,140
mastodon.averywinters.org,mastodon,4.2.1,1,1,1,6
mastodon.bah.io,mastodon,4.2.1,3,2,2,39
mastodon.banzan.uk,mastodon,4.2.3,1,1,1,8
mastodon.bendodson.com,mastodon,4.2.3,1,1,1,340
mastodon.benpettis.ninja,mastodon,4.2.1,2,1,1,483
mastodon.bizarreworker.de,mastodon,4.2.3,1,1,1,59
mastodon.blanu.net,mastodon,4.2.3,2,1,1,112
mastodon.bv.linksjugend-solid.de,mastodon,4.1.4,69,18,39,854
mastodon.byte23.net,mastodon,4.2.0,5,2,2,301
mastodon.cackhanded.net,mastodon,4.2.3,3,2,2,784
mastodon.caffeinated.computer,mastodon,4.2.0,1,1,1,66
mastodon.catgirl.cloud,mastodon,4.2.1,19,8,17,807
mastodon.catvibers.me,mastodon,4.3.0-alpha.0+chuckya,2,3,3,31
mastodon.cde.social,mastodon,4.1.11,18,7,13,364
mastodon.cesko.digital,mastodon,4.2.3,15,9,16,531
mastodon.charles-axel.com,mastodon,4.2.3,1,1,1,2
mastodon.chrisduffley.com,mastodon,4.2.1,18,9,12,65992
mastodon.clearly.rocks,mastodon,4.2.0,1,1,1,158
mastodon.codyevanscomputer.com,mastodon,4.1.6,1,1,1,21
mastodon.constant.social,mastodon,4.2.1,3,2,2,407
mastodon.cr.yp.to,mastodon,4.2.1,1,1,1,90
mastodon.cromie.org,mastodon,4.3.0-alpha.0,1,1,1,425
mastodon.cyberhub.sbs,mastodon,4.3.0-alpha.0+glitch,1,1,1,127
mastodon.cyberveins.eu,mastodon,4.2.0,2,1,1,9
mastodon.d14n.club,mastodon,4.1.4,2,2,2,127
mastodon.danielnorton.com,mastodon,4.0.2,1,1,1,668
mastodon.davepeck.org,mastodon,4.2.3,1,1,1,275
mastodon.davinkevin.fr,mastodon,4.2.3,4,2,2,228
mastodon.dazed-gerbil.com,mastodon,4.2.1,1,1,1,136
mastodon.dcreager.net,mastodon,4.2.3,1,1,1,809
mastodon.dentrassi.de,mastodon,4.2.1,1,1,1,354
mastodon.dergrimm.net,mastodon,4.2.1,1,1,1,107
mastodon.derpstra.nl,mastodon,4.2.3,7,6,7,3394
mastodon.devua.club,mastodon,4.2.0,18,3,7,1033
mastodon.dlun.ch,mastodon,4.2.3,1,1,1,100
mastodon.emmetcoughlan.com,mastodon,4.2.3,1,1,2,99
mastodon.encryptionin.space,mastodon,4.1.8,2,1,1,95
mastodon.erasethis.net,mastodon,4.2.1,4,2,2,106
mastodon.eroticmohel.com,mastodon,4.3.0-alpha.0+glitch,1,1,1,2148
mastodon.eternalaugust.com,mastodon,4.2.1,18,9,12,5587
mastodon.f4n.de,mastodon,4.3.0-alpha.0+glitch,4,1,2,34
mastodon.faithtree.social,mastodon,4.2.0,8,5,5,720
mastodon.femboyfurry.net,mastodon,4.2.1,10,2,8,236
mastodon.floyd.dk,mastodon,4.2.1,2,2,2,488
mastodon.flyingmou.se,mastodon,4.2.1,7,4,6,503
mastodon.fozztexx.com,mastodon,4.2.0,3,3,3,1367
mastodon.friendnet.eu,mastodon,4.2.3,6,3,5,1660
mastodon.gassner.io,mastodon,4.2.3,1,1,1,2411
mastodon.geekcorner.eu.org,mastodon,4.1.2,2,0,1,26
mastodon.gibbens.dev,mastodon,4.2.0,1,1,1,197
mastodon.gimp.chat,mastodon,4.2.1,1,1,1,31
mastodon.gsdgames.com,mastodon,4.2.1,1,1,1,2
mastodon.guerilla.studio,hometown,4.0.10+hometown-1.1.1,2,2,2,3709
mastodon.habets.dev,mastodon,4.2.3,24,3,6,651
mastodon.hackerfoo.com,mastodon,4.2.2,2,1,1,55
mastodon.haley.io,mastodon,4.2.3,1,1,1,206
mastodon.half-shot.uk,mastodon,4.1.4,2,1,1,1540
mastodon.haruska.com,mastodon,4.2.3,1,1,1,26
mastodon.hellsite.net,mastodon,3.4.4,8,1,1,1037
mastodon.hidupmanis.studio,mastodon,4.2.3,1,1,1,4857
mastodon.hiveagile.com,mastodon,4.2.1,10,4,9,446
mastodon.holmosapien.com,mastodon,4.2.3,1,1,1,6
mastodon.homelab.tokyo,mastodon,4.3.0-nightly.2023-12-15+glitch,1,1,1,274
mastodon.hotmilk.space,mastodon,4.1.11,4,1,3,112
mastodon.hsslj.de,mastodon,4.2.1,2,2,2,5
mastodon.hupel.info,mastodon,4.2.3,5,4,5,900
mastodon.ig.nore.me,mastodon,4.2.0,2,2,2,62
mastodon.is-a.horse,mastodon,4.1.10,13,5,11,630
mastodon.is-hardly.online,mastodon,4.3.0-nightly.2023-10-14+chuckya,4,3,4,1232
mastodon.ivan.computer,mastodon,4.2.3,1,1,1,88
mastodon.jackf.red,mastodon,4.1.6,1,1,1,5
mastodon.jakewharton.com,mastodon,4.2.1,1,1,1,754
mastodon.jannis-goeing.de,mastodon,4.2.0,4,1,1,249
mastodon.jinc.io,mastodon,4.2.3,2,1,1,4
mastodon.joohanv.nl,mastodon,4.2.3,1,1,1,4
mastodon.joshdata.me,mastodon,4.2.3,1,1,1,808
mastodon.kangaroopunch.com,mastodon,4.2.3,2,1,1,201
mastodon.katniss.top,mastodon,4.2.1,2,1,2,2
mastodon.keks.club,mastodon,4.2.3,7,4,6,34788
mastodon.kempkens.io,mastodon,4.2.3,1,1,1,212
mastodon.kingant.net,mastodon,4.2.3,1,1,1,96
mastodon.kvalhe.im,mastodon,4.2.3,1,1,1,118
mastodon.kylerank.in,mastodon,4.2.0,2,1,1,387
mastodon.lare.cc,mastodon,4.2.3,1,1,1,30
mastodon.liersch.it,mastodon,4.2.1,2,1,3,16
mastodon.lilith.codes,mastodon,4.2.0,1,1,1,298
mastodon.linuxserver.io,mastodon,4.2.3,11,9,9,554
mastodon.longlandclan.id.au,mastodon,4.2.1,2,2,2,16496
mastodon.lothlorien.net,mastodon,4.2.3,3,2,3,628
mastodon.lubar.me,mastodon,4.3.0-alpha.0+glitch,1,1,1,74482
mastodon.macalinao.org,mastodon,4.2.3,3,1,1,145
mastodon.mallegolhansen.com,mastodon,4.2.0,4,2,3,2151
mastodon.mbonnin.net,mastodon,4.2.3,2,1,2,68
mastodon.mel.social,mastodon,4.1.4,9,2,2,456
mastodon.merkel.info,mastodon,4.0.2,4,2,5,287
mastodon.mobi.com,mastodon,4.2.3,1,0,0,1
mastodon.montagne.uk,mastodon,4.3.0-alpha.0+glitch,3,3,3,3185
mastodon.muhammadsamir.com,mastodon,4.2.0,2,1,2,13
mastodon.neelc.org,gotosocial,0.12.1 git-5fdc005,1,null,null,223
mastodon.neg9.org,mastodon,4.2.1,5,3,4,57
mastodon.nekoconeko.nl,mastodon,4.1.3,2,1,1,47
mastodon.nekojimi.moe,mastodon,4.1.3,5,2,3,306
mastodon.nelson.fun,mastodon,4.2.0,1,1,1,766
mastodon.neshweb.net,mastodon,4.2.3,2,1,2,125
mastodon.nfriedly.com,mastodon,4.2.3,1,0,1,55
mastodon.nichi.co,mastodon,4.2.3,3,2,3,249
mastodon.nuwus.org,mastodon,4.1.9,6,2,3,13880
mastodon.ounce.zone,mastodon,4.3.0-nightly.2023-10-21+glitch,1,1,1,349
mastodon.paftech.se,mastodon,4.2.0,2,1,1,16
mastodon.parkingmeter.info,mastodon,4.2.0,2,1,1,18
mastodon.pirate.lgbt,mastodon,4.2.1,5,4,4,3061
mastodon.pointless.net,mastodon,4.1.3,2,1,1,509
mastodon.portal.org,mastodon,4.1.5,1,1,1,59
mastodon.pretendo.network,mastodon,4.3.0-alpha.0+glitch,4,3,3,167
mastodon.projetretro.io,mastodon,4.2.3,2,1,1,1327
mastodon.pub.solar,mastodon,4.2.3,68,14,17,23826
mastodon.r3pek.org,mastodon,4.2.0,2,1,1,1775
mastodon.randompherret.com,mastodon,4.0.2,1,1,1,80
mastodon.raykoworld.com,mastodon,4.2.1,1,1,1,392
mastodon.redstonelp2.com,mastodon,4.2.0+glitch,1,1,1,8770
mastodon.richardloxley.com,mastodon,4.2.3,1,1,1,280
mastodon.rosiesocosy.com,mastodon,4.2.1,10,5,9,319
mastodon.rozhlas.cz,mastodon,4.2.1,18,5,13,7468
mastodon.sangha.social,mastodon,4.0.2,11,4,13,303
mastodon.schle.nz,mastodon,4.2.0,2,1,1,913
mastodon.schnuffle.de,mastodon,4.2.1,2,1,1,507
mastodon.schweren.dev,mastodon,4.2.3,2,1,1,263
mastodon.simply-life.net,mastodon,4.2.1,2,1,1,288
mastodon.sketchwave.club,mastodon,4.2.3,7,4,5,139
mastodon.softwarecurmudgeon.social,mastodon,4.1.3,1,1,1,2
mastodon.spv.sh,mastodon,4.2.1,1,1,1,1496
mastodon.staf.dev,mastodon,4.2.1,1,1,1,29
mastodon.starfyre.de,mastodon,4.2.3,3,0,0,59
mastodon.staycuriousANDkeepsmil.in,mastodon,4.0.2,5,3,9,7768
mastodon.steamedfish.org,mastodon,4.3.0-alpha.0+glitch,1,1,1,628
mastodon.strasser.wien,mastodon,4.2.3,3,2,3,42
mastodon.tal.org,mastodon,4.1.11,4,4,4,812
mastodon.tarmil.fr,mastodon,4.1.9,1,1,1,137
mastodon.tc.nz,mastodon,4.2.1,4,0,4,295
mastodon.techtriage.guru,mastodon,4.2.1,2,1,1,38
mastodon.tenshu.net,mastodon,4.2.3,1,1,1,254
mastodon.testausserveri.fi,mastodon,4.2.3,30,4,14,156
mastodon.thecrimsontint.com,mastodon,4.2.3,1,1,1,1
mastodon.theorangeone.net,mastodon,4.2.3,1,1,1,63
mastodon.tinycart.club,mastodon,4.2.1,2,1,1,673
mastodon.tmm.cx,mastodon,4.2.0,5,3,3,2509
mastodon.toon.town,mastodon,4.1.4,5,3,4,27
mastodon.tymoon.eu,mastodon,4.2.0,8,3,3,2990
mastodon.uniteddiversity.coop,mastodon,4.2.3,3,2,2,267
mastodon.upx.moe,mastodon,4.2.1,4,3,4,474
mastodon.uwuwatch.club,mastodon,4.2.0-rc2+glitch,12,2,11,1196
mastodon.vandevan.net,mastodon,4.2.1,1,1,1,2
mastodon.vandevoor.de,mastodon,4.2.1,2,1,1,262
mastodon.vegh.social,mastodon,4.1.8,1,1,1,152
mastodon.vhack.eu,mastodon,4.1.10,1,0,0,42
mastodon.vishnurajeevan.com,mastodon,4.2.0,1,1,1,486
mastodon.weber.fi.eu.org,mastodon,4.2.3,2,2,2,3444
mastodon.yshi.org,mastodon,4.3.0-alpha.0+glitch,10,6,10,6757
mastodon.zougloub.eu,mastodon,4.1.3,1,1,1,261
mastodon.zuzakistan.com,mastodon,4.1.9,1,1,1,785
matrixdreams.com,wordpress,6.4.2,2,4,4,445
medsocionwheels.com,wordpress,6.4.2,1,1,1,36
metalinux.info,mastodon,4.2.1,1,1,1,241
microblog.lakora.us,microblogpub,2.0.0+0410b7e1,1,null,null,132
microblog.lunai.re,mastodon,4.1.3,3,2,2,1571
microblog.shivering-isles.com,mastodon,4.2.3,1,1,1,8143
microblog.sny.sh,microblogpub,2.0.0+9c8693ea,1,null,null,296
millionsofplayers.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,5
misskey.sizedon.com,misskey,13.12.2,203,null,null,3818
mitra.karapara.net,mitra,2.5.0,1,0,1,47
mobilizon.pl,Mobilizon,4.0.1,99,null,null,212
mokum.icu,wordpress,6.4.2,2,1,0,3
more.me,mastodon,4.1.2,6,0,5,3
ms.maritime.social,mastodon,4.2.3,41,11,24,57
msk.canor.kr,misskey,2023.11.1,4,null,null,5518
mstd.herrbenedikt.de,mastodon,4.2.1,2,2,2,105
mstdn.bluestreakradio.com,mastodon,4.2.1,11,5,8,67625
mstdn.crmbl.uk,mastodon,4.2.1,9,8,8,7711
mstdn.eternalreliquary.com,mastodon,4.1.4,1,1,1,51
mstdn.glaux.io,mastodon,4.2.1,4,2,3,329
mstdn.isometry.group,mastodon,4.2.1,69,49,60,30591
mstdn.nrkn.fr,mastodon,4.2.3,8,6,6,11207
mstn.rayven.mx,mastodon,4.2.0-beta2,1,1,1,144
mt.abscue.de,mastodon,4.2.3,3,3,3,42
muri.muri.zip,Mobilizon,4.0.0,3,null,null,3
my-sunshine.video,peertube,6.0.2,10,2,6,16553
mylittle.boutique,misskey,2023.11.1,15,null,null,308
n.noxexcelsis.online,mastodon,4.2.1,3,3,3,17672
naturschutz.social,mastodon,4.2.1,1,1,1,12
nein.ftrv.se,gotosocial,v0.13.0-rc1 git-0e2c342,1,null,null,803
neko.lzc256.com,firefish,1.0.5-rc,4,1,1,473
nekosat.work,pleroma,2.5.54-644-gd860a667.develop+soapbox,2,2,2,652
netko.kr,misskey,13.14.2,29,null,null,532
nexxtpress.de,wordpress,6.4.2,4,2,2,117
noise.j-w.au,mastodon,4.1.3,1,1,1,1797
nom.mom,lemmy,0.18.5,6,1,3,11997
noswipe.se,wordpress,6.4.2,2,2,0,98
ocooo.ooo,firefish,1.0.4-beta31,20,14,19,896
odon.mast.zone,mastodon,4.1.4,1,1,1,357
oraculix.wordpress.com,wordpress,6.5-alpha-57144,1,1,1,76
ostatus.lardbucket.org,mastodon,4.1.3+glitch,2,2,2,13898
out.ruin.io,mastodon,4.2.0,2,1,1,210
owncast.codingneko.com,owncast,0.1.1,1,1,1,9
p.sugar-free-jazz.com,pleroma,2.5.54-634-g374b0998.develop+soapbox,3,3,4,379
p1337.dev,pixelfed,0.11.9,14,2,9,295
parsaranjbar.com,wordpress,6.4.2,2,2,2,9
pech.tech,pleroma,2.6.0,1,1,1,561
peertube.libresolutions.network,peertube,6.0.1,2,2,2,36376
phater.live,lycheebridge,2023.12.4-beta.1,30,null,null,1780
pix.sekretaerbaer.net,pixelfed,0.11.9,3,0,3,548
pix.ublog.tech,pixelfed,0.11.8,42,16,42,287
pixcture.com,pixelfed,0.11.9,6,1,6,90
pixel.elbmatsch.de,pixelfed,0.11.9,1,0,1,24906
pixel.johalla.org,pixelfed,0.11.9,4,0,2,2257
pixelfed.hirad.it,pixelfed,0.11.9,4,2,4,831
pixelfed.in.ua,pixelfed,0.11.8,19,5,19,1450
