domain,application,version,users,MAU,HYAU,posts
mastodon.rpdev.net,mastodon,4.1.2,4,0,3,151
mastodon.sipior.net,mastodon,4.2.0,4,1,1,24
puppyfire.social,mastodon,4.2.1,4,2,2,23
mckellar.social,mastodon,4.2.3,4,2,2,1094
pouet.pas.la,mastodon,4.1.3,4,2,4,775
social.pupsplus.fans,mastodon,4.2.3,4,2,5,119
nitalia.uno,mastodon,4.2.3,4,2,2,9
social.cms.garden,mastodon,4.2.1,4,0,0,23
mastodon.theultraworld.org,mastodon,4.2.3,4,4,4,402
social.incrementby.one,mastodon,4.1.6,4,2,2,9
social.fetedelamusique.de,mastodon,4.1.9,4,0,3,47
ericscouten.social,mastodon,4.2.3,4,1,3,220
snabel.party,mastodon,4.2.1,4,2,3,300
posts.digitaldemocracies.org,mastodon,4.0.2,4,0,0,2
cozy.chat,mastodon,4.1.9,4,2,3,57
howdee.social,mastodon,4.2.0,4,2,3,2793
mutant.pizza,mastodon,4.2.3,4,1,2,130
social.lex-blog.eu,mastodon,4.2.3,4,2,2,118
varwest.fr,mastodon,4.0.2,4,3,3,111
social.param.codes,mastodon,4.1.4,4,1,3,11628
mastodon.zazamankh.com,mastodon,4.2.0,4,0,0,85
social.animint.fr,mastodon,4.2.3,4,1,3,7294
snooter.space,mastodon,4.2.3,4,2,3,8139
social.itfm.xyz,mastodon,4.2.0,4,2,3,89
kaartinen.social,mastodon,4.2.1,4,2,3,1109
finndom.space,mastodon,4.2.3,4,3,4,78
mieth.social,mastodon,4.1.9,4,3,3,2359
parasocial.network,mastodon,4.2.1,4,3,3,101
beatles.chat,mastodon,4.2.3,4,2,4,42
doingtheir.best,mastodon,4.2.3,4,2,3,208
im.mibo.live,mastodon,4.0.2,4,1,1,92
toot.revelin.fr,mastodon,4.2.1,4,3,4,31
divas.joburg,mastodon,4.2.3,4,1,1,1681
sleuth.world,mastodon,3.1.3,4,0,1,90
evidence.town,mastodon,4.2.0,4,2,2,711
soc.ironwyn.ch,mastodon,4.2.3,4,1,1,531
hellowelcome.club,mastodon,4.2.1,4,2,3,629
splodge.fluff.org,mastodon,4.0.5,4,2,2,744
interrobang.pizza,mastodon,4.1.4,4,1,2,2
social.fromabyss.com,mastodon,4.0.2,4,1,3,24
mastodon.webarch.org.uk,mastodon,4.1.8,4,2,3,216
is.burntout.org,mastodon,4.2.3,4,2,2,2260
mastodon.futurelab.social,mastodon,4.2.3,4,3,4,572
social.lavanderblue.art,mastodon,4.2.1,4,2,4,545
social-potsdam.space,mastodon,4.1.4,4,1,3,5
boosterfive.com,mastodon,4.2.3,4,1,1,1439
mstdn.sheehanmiles.com,mastodon,4.1.4,4,0,1,555
blumpus.com,mastodon,4.2.3,4,1,1,186
social.joelle.us,mastodon,4.2.1,4,2,2,2514
cybr.es,mastodon,4.2.3,4,1,1,1506
mccormick.cx,mastodon,3.5.10,4,1,2,163
diversity.kitchen,mastodon,4.3.0-alpha.0+glitch,4,4,4,809
yabtm.us,mastodon,4.1.2,4,2,2,122
troet.church,mastodon,4.2.3,4,1,2,469
xn--xxa.computer,mastodon,4.1.4,4,2,2,1642
social.ei8fdb.org,mastodon,4.2.3,4,2,3,1188
fanboys.social,mastodon,4.2.3,4,3,3,641
masto.epoch.dk,mastodon,4.2.3,4,1,2,57
orthis.social,mastodon,4.2.3,4,3,3,2490
mastodon.ketz.io,mastodon,4.2.1,4,2,3,20
social.pedesen.de,mastodon,4.2.3,4,2,3,37
ulman.social,mastodon,4.2.2,4,3,3,8510
xn--00w656a.xn--2os22eixx6na.xn--kpry57d,mastodon,4.2.3,4,4,4,1465
mirwarso.de,mastodon,4.1.9,4,2,3,3
mastodon.yupgup.com,mastodon,4.2.3,4,3,3,782
mastodon.lookbusy.org,mastodon,4.2.3,4,1,2,160
height.social,mastodon,4.0.2,4,0,3,31
mastodon.babyl.ca,mastodon,4.1.5,4,2,3,193
fo0bar.org,mastodon,4.2.3,4,3,3,350
trash.boutique,mastodon,4.2.3,4,3,4,198
zombofant.net,mastodon,4.2.0,4,1,2,256
scruffy.parts,mastodon,4.2.3,4,3,3,40
social.drenth.xyz,mastodon,4.2.3,4,3,4,103
drumcorps.social,mastodon,4.2.3,4,2,3,56
stade.social,mastodon,4.2.3,4,1,5,563
turtle.pizza,mastodon,4.1.4,4,2,3,193
m.astodon.app,mastodon,4.0.2,4,1,2,30
thickskull.net,mastodon,4.1.4,4,1,2,74
mastodon.red,mastodon,4.2.1,4,0,2,8
neubau.social,mastodon,4.2.1,4,2,4,18
social.yharnam.town,mastodon,3.5.3+glitch,4,1,1,96
iculture.social,mastodon,4.2.3,4,1,3,2632
mstdn.drawsdraws.com,mastodon,4.2.3,4,2,3,290
hotmilk.space,mastodon,4.1.11,4,1,3,112
rasterdon.com,mastodon,4.2.3,4,1,2,68
mastodon.desord.re,mastodon,4.2.3,4,2,2,419
social.forgesparks.com,mastodon,4.2.3,4,1,4,9
accessnow.social,mastodon,4.2.0,4,1,3,21
shoddy.site,mastodon,4.3.0-alpha.0+glitch,4,2,4,677
mastodon.yockow.jp,mastodon,4.2.1+YOCKOW-Edition,4,4,4,151
sanguinem.space,mastodon,4.1.4+glitch,4,2,2,146624
social.zigzak.net,mastodon,4.1.9,4,2,3,171
masto.onurb.net,mastodon,4.2.3,4,4,4,166
mokana.social,mastodon,4.1.4,4,0,4,0
beautifullosers.org,mastodon,4.2.3,4,3,4,1464
chatsubo.bar,mastodon,4.1.10,4,4,4,280
devzero.social,mastodon,4.2.1,4,3,3,80
orbsafe.masto.host,mastodon,4.2.3,4,3,3,5429
toot.supremesyntax.com,mastodon,4.2.3,4,2,2,47
hasa.blog,mastodon,4.2.3,4,2,4,231
plone.social,mastodon,4.0.6,4,3,4,99
hagew.blog,mastodon,4.2.3,4,6,6,220
mastodon.solsystem.social,mastodon,4.0.2,4,1,4,2
social.svhub.de,mastodon,4.1.7,4,2,4,11
worldhopper.social,mastodon,4.2.1,4,3,4,277
tech.retrotalk.live,mastodon,4.2.3,4,0,2,10
social.sdfcn.org,mastodon,4.2.1,4,2,4,47
queer.ofmd.social,mastodon,4.1.4,4,0,0,2
mousetodon.com,mastodon,4.2.3,4,2,2,28
sector25.de,mastodon,4.2.1,4,4,4,1457
streamz.ca,mastodon,4.1.4,4,1,2,68
mastodon.postmoderns.info,mastodon,4.2.1,4,1,1,2030
mastodon.kaelig.ovh,mastodon,4.2.3,4,1,2,195
social.artsytype.com,mastodon,4.2.3,4,1,2,74
objc.social,mastodon,4.2.3,4,4,4,510
social.0314159.xyz,mastodon,4.2.1,4,3,4,1523
happytobehe.re,mastodon,4.0.6,4,1,2,7060
amaurot.city,mastodon,4.1.4+idyl,4,2,3,10005
mastodon.landlordsguild.com,mastodon,4.2.3,4,1,1,149
secretbearsociety.org,mastodon,4.2.3,4,2,3,3456
mstdn.bitwalker.eu,mastodon,4.2.3,4,3,3,1610
newforest.social,mastodon,4.0.2,4,3,4,86
howse.social,mastodon,4.1.6,4,3,3,23531
mastodon.minionflo.net,mastodon,4.2.0,4,3,3,29
theapex.social,mastodon,4.2.3,4,2,3,2545
mastodon.zerstoererbande.de,mastodon,4.2.1,4,4,4,30
sns.oki-don.net,mastodon,4.2.1,4,3,3,532
selenian.space,mastodon,4.2.0+glitch,4,4,4,36450
toots.niark.nexus,mastodon,4.2.1,4,3,4,796
mastodon.vierkantor.com,mastodon,4.1.4+glitch+cat+1.0.0+nya-1.2.2,4,2,3,33245
idiots.chat,mastodon,4.2.3,4,3,4,194
architektur.social,mastodon,4.2.3,4,3,5,132
venturom.social,mastodon,4.2.0,4,1,3,4
chswx.social,mastodon,4.2.3,4,3,4,1941
fog.highspirits.games,mastodon,4.2.0,4,2,3,2215
mast.coursemanagerteam.skytapdns.com,mastodon,4.1.6,4,0,4,20
social.sparkforge.pro,mastodon,4.2.1,4,2,3,32
mastodon.pix-n-chill.fr,mastodon,4.2.2,4,2,3,282
enchanted.social,mastodon,4.1.4,4,1,3,30
windows11sucks.com,mastodon,4.1.9,4,1,1,133
mastodon.hopbox.net,mastodon,4.2.1,4,0,4,19
mastodon.mdelaunay.fr,mastodon,4.2.3,4,1,2,8
halcyon.neon.jp.net,mastodon,4.2.3,4,3,4,218
mastodon.tech-nico.de,mastodon,4.2.1,4,1,2,77
twexit.de,mastodon,4.2.1,4,2,4,149
information.garden,mastodon,4.2.1,4,2,4,133
mas.wrong.tools,mastodon,4.2.3,4,2,2,2325
wrong.tools,mastodon,4.2.3,4,2,2,2325
asylum.nz,mastodon,4.1.4+glitch,4,3,4,1553
mensmaaktmooi.nl,mastodon,4.1.9,4,2,4,307
samizdat.social,mastodon,4.0.2,4,1,4,10
fedi.lat,mastodon,4.2.3,4,4,5,2197
fedi.kasesag.gay,mastodon,4.2.3,4,4,4,9
boobytooth.social,mastodon,4.1.2,4,3,4,58
famille.social,mastodon,4.2.3,4,3,3,182
nullthe.net,mastodon,4.1.9,4,1,4,3
hostc.at,mastodon,4.1.6,4,2,2,283
mammut.moe,mastodon,4.2.3,4,3,4,2824
hunted.one,mastodon,4.2.0,4,1,3,13
vgn.church,mastodon,4.2.3,4,4,4,79
blue-sky.world,mastodon,4.2.3,4,4,4,3673
social.smekal.at,mastodon,4.2.0,4,1,2,146
mastodon.cloud.karagory.com,mastodon,4.2.3,4,2,3,369
mastodon.ftp.rip,mastodon,4.1.7,4,3,3,845
social.xmflsct.com,mastodon,4.2.3,4,2,2,1661
masto.fuzzy.systems,mastodon,3.5.10,4,2,3,10477
loli.best,mastodon,4.1.2,4,1,1,269
social.opensource.org,mastodon,4.2.3,4,3,4,1849
mastodon.improved-madness.de,mastodon,4.1.9,4,3,3,102
mast.uxp.de,mastodon,4.2.3,4,4,4,1837
social.baubs.net,mastodon,4.2.3,4,1,2,48
mastodon.miao.dev,mastodon,4.0.1,4,1,2,119
mastodon.deepthot.org,mastodon,4.1.0,4,2,3,15177
mastodonte.ar,mastodon,4.2.0-beta2,4,1,6,138
mastodon-sheep-smile.com,mastodon,4.0.2,4,0,2,52
mastodon.infinitelibraries.com,mastodon,4.2.1,4,1,1,428
social.fro.ge,mastodon,4.3.0-nightly.2023-12-09+glitch,4,3,3,454
mastodon.devontechnologies.com,mastodon,4.2.1,4,2,3,797
mastodon.chateaude.luxe,mastodon,4.2.3,4,2,3,732
mastodon.gnomos.org,mastodon,4.2.1,4,3,3,913
17toot.xyz,mastodon,4.2.3,4,2,4,7739
mastodon.jacaranda.club,mastodon,4.2.0,4,0,3,21
fed.mmhf.com,mastodon,4.0.2,4,0,0,7
lerchenberg.com.de,mastodon,4.2.3,4,0,4,6
mastodon.mlejnas.com,mastodon,4.2.3,4,0,0,0
campdon.jp,mastodon,4.2.1,4,0,3,21
mastodon.jeckyll.net,mastodon,4.2.3,4,4,4,57502
mastodon.queensnkings.de,mastodon,4.2.1,4,1,3,32
freundliches.de,mastodon,4.1.0,4,1,1,17
gonottowittenberg.masto.host,mastodon,4.2.3,4,3,6,4712
dragons.social,mastodon,4.1.6,4,2,4,8
social.freakingfurries.ca,mastodon,4.1.2,4,1,1,3
mastodon.verde-loro.com,mastodon,4.2.1,4,2,4,16
furs.town,mastodon,4.2.1,4,4,4,180
social.collies.dev,mastodon,4.1.5,4,1,4,11
forestver.se,mastodon,4.1.4,4,0,0,2
mastodon.slyversoft.fr,mastodon,4.0.2,4,0,1,43
m.barcelo.ynh.fr,mastodon,4.2.1,4,4,4,29
mastodon.fidess.org,mastodon,4.2.1,4,1,2,25
CyberGladius.Social,mastodon,4.1.3,4,1,2,79
holonet.imperialba.se,mastodon,4.2.3,4,3,3,576
mastodon.davinkevin.fr,mastodon,4.2.3,4,2,2,228
mastodon.erasethis.net,mastodon,4.2.1,4,2,2,106
mastodon.f4n.de,mastodon,4.3.0-alpha.0+glitch,4,1,2,34
mastodon.hotmilk.space,mastodon,4.1.11,4,1,3,112
mastodon.is-hardly.online,mastodon,4.3.0-nightly.2023-10-14+chuckya,4,3,4,1232
mastodon.jannis-goeing.de,mastodon,4.2.0,4,1,1,249
mastodon.mallegolhansen.com,mastodon,4.2.0,4,2,3,2151
mastodon.merkel.info,mastodon,4.0.2,4,2,5,287
mastodon.pretendo.network,mastodon,4.3.0-alpha.0+glitch,4,3,3,167
mastodon.tal.org,mastodon,4.1.11,4,4,4,812
mastodon.tc.nz,mastodon,4.2.1,4,0,4,295
mastodon.upx.moe,mastodon,4.2.1,4,3,4,474
mstdn.glaux.io,mastodon,4.2.1,4,2,3,329
social.1bitsquared.com,mastodon,4.1.0,4,4,4,92
social.axiixc.com,mastodon,4.2.1,4,3,3,672
social.b0t.at,mastodon,4.2.3,4,2,2,8937
social.fuzzyoverlords.org,mastodon,4.2.3,4,2,3,1085
social.granularperspective.com,mastodon,4.2.3,4,1,2,230
social.iwascoding.com,mastodon,4.2.3,4,3,3,551
social.nozbe.com,mastodon,4.0.2,4,3,4,424
social.praxis.nyc,mastodon,4.2.3,4,3,4,1788
social.sergeant.net,mastodon,4.2.3,4,2,3,434
social.tomtaylor.co.uk,mastodon,4.2.3,4,4,4,5690
social.toot9.de,mastodon,4.2.2,4,3,3,808
social.typing.fish,mastodon,4.2.0,4,2,3,328
social.val-sans-retour.fr,mastodon,4.2.3,4,2,2,216
social.xivdata.com,mastodon,4.2.1,4,2,4,389
social.zoeyvid.de,mastodon,4.2.3,4,2,4,62
toot.eskuel.net,mastodon,4.2.1,4,2,4,890
toot.treffenstaedt.de,mastodon,4.1.9,4,0,2,544
mastodon.laserjesus.se,mastodon,4.0.2,4,1,3,2609
social.nibis.de,mastodon,4.1.11,4,2,2,32
tootnet.nl,mastodon,4.1.6,4,0,3,4
wrannek.me,mastodon,4.2.3,4,2,3,56
social.cyberhelden.com,mastodon,4.2.1,4,1,4,8
ottawaks.us,mastodon,4.2.1,4,1,2,12
molaguay.xyz,mastodon,4.0.2,4,1,1,67
v-insanity.com,mastodon,3.5.3,4,1,1,1324
mastodon.tlo.xyz,mastodon,4.2.1,4,2,2,56
thoughtify.space,mastodon,3.1.3,4,23,74,2753
sinophone.world,mastodon,4.2.1,4,3,4,54
astrosocial.space,mastodon,4.0.2,4,0,0,6
lllsecurity.com,mastodon,4.1.4,4,0,3,2
gioia.social,mastodon,4.2.0,4,1,1,75
social.vegan.im.it,mastodon,4.1.9,4,1,4,7
mastodon.thegovlab.com,mastodon,4.0.2,4,0,1,1
chelseafc.social,mastodon,4.2.3,4,1,3,45
mastodon.cultuurparticipatie.nl,mastodon,4.2.1,4,0,2,8
todon.jsna.dev,mastodon,4.2.1,4,3,4,14
mastodon.dis.epm.br,mastodon,4.1.0,4,0,3,2
cosocial.engineering,mastodon,4.2.3,4,3,4,56
tootspace.nl,mastodon,4.2.1,4,0,1,11
social.tgj.services,mastodon,4.2.3,4,1,2,10
mastodon.dermarcus.de,mastodon,4.2.3,4,0,2,8
houseofloy.net,mastodon,3.3.0,4,3,3,992
social.tkschland.de,mastodon,4.2.1,4,3,4,18
dimsumdams.xyz,mastodon,4.2.1,4,4,4,64
lesbian.masto.host,mastodon,4.2.3,4,4,4,21717
jar.informatik.uni-oldenburg.de,mastodon,4.2.3,4,3,4,259
mastodon.mossferatu.monster,mastodon,4.1.0,4,0,1,0
mx.pontual.social,mastodon,4.2.1,4,2,3,3
imker.social,mastodon,4.2.3,4,3,3,40
mastodon.mythoughtprocess.info,mastodon,4.2.3,4,1,2,88
mastodon.opendots.social,mastodon,4.1.2,4,0,2,11
mastodon.rdan.net,mastodon,4.2.1,4,4,4,32
mastodon.bigsecretwebsite.net,mastodon,4.1.5,4,1,4,2
ferry.pm,mastodon,4.1.6,4,1,5,3
unsociable.social,mastodon,4.2.3,4,1,1,7
staging.social.mikutter.hachune.net,mastodon,4.2.3,4,1,3,204
onigiri.kyoten.net,mastodon,4.2.1,4,4,4,61
amigosblasterradio.masto.host,mastodon,4.2.3,4,3,4,58
mastodon.chedski.net,mastodon,4.0.2,4,0,2,4
social.our-space.xyz,mastodon,4.1.4,4,2,4,4
rofl.im,mastodon,4.1.4,4,0,4,19
social.dnitza.com,mastodon,4.2.1,4,1,3,69
social.oxom.de,mastodon,4.2.3,4,3,4,7
social.rheinland.international,mastodon,4.1.2,4,0,2,2
mastodon.blindwith.science,mastodon,3.4.6,4,2,2,102
m.kawaii.gg,mastodon,4.2.3,4,1,1,78
social.savemy.name,mastodon,4.2.3,4,2,3,103
fedi.phy25.com,mastodon,4.2.2,4,1,1,403
mastodon.jtl.vision,mastodon,4.1.4,4,1,2,236
mastodon.vdoor.ch,mastodon,4.1.10,4,1,2,3
greifswald.lgbt,mastodon,4.2.1,4,3,4,13
hotgarbage.zone,mastodon,4.1.0,4,3,5,103
social.nichijou.org,mastodon,4.2.3,4,3,3,11
test.mstddntfdn.online,mastodon,4.1.1,4,6,8,118
audiophile-mastodon.com,mastodon,4.1.2,4,0,2,20417
mastodon.gremlins.eu,mastodon,4.2.0,4,2,2,27
feed.mccormick.cx,mastodon,3.5.10,4,1,2,163
mastodon.mycozy.space,mastodon,4.2.3,4,1,2,30
social.sparkway.org,mastodon,4.2.3,4,1,1,200
social.gwei.cz,mastodon,4.2.1,4,0,2,932
mastodon.koehler.ca,mastodon,4.1.9,4,1,1,46
mast.melijn.me,mastodon,4.2.0,4,1,3,17
social.lila.network,mastodon,4.2.3,4,2,4,408
cascadia.space,mastodon,3.5.3,4,0,0,9
iway.social,mastodon,4.2.0,4,2,2,29
puls.social,mastodon,4.2.0,4,1,3,21
mastodon.omedia.cloud,mastodon,4.0.2,4,1,2,4
not-twitter.net,mastodon,4.1.5,4,1,5,2
odysseus.social,mastodon,4.2.3,4,1,4,1
vahera.social,mastodon,4.2.1,4,0,5,6
mastodon.mou-da.me,mastodon,3.5.3,4,1,1,8
terz.at,mastodon,4.0.2,4,1,6,3
kohodon.fedicity.net,mastodon,4.2.1,4,1,4,332
social.kevjack.eu,mastodon,4.2.3,4,1,1,25
mastodon.southcoastgeek.uk,mastodon,4.2.1,4,1,2,257
social.mastodon.site,mastodon,4.2.3,4,3,7,870
mastodon.clipperz.is,mastodon,4.2.0,4,2,6,268
mastodon.order-of-gathering.de,mastodon,4.2.0,4,4,4,477
timeriver.xyz,mastodon,4.1.10,4,1,3,196
mast.stalker.ee,mastodon,4.0.2,4,0,0,0
me.syslog.eu,mastodon,4.1.4,4,1,1,14
mstdn.nial.to,mastodon,4.2.1,4,2,2,2
mastodon.enlightware.ch,mastodon,4.0.2,4,0,3,14
mastodon.0xcb.dev,mastodon,4.2.0,4,4,4,29
masto.namtao.com,mastodon,4.2.3,4,4,4,7
mastodon.devsforce.org,mastodon,4.2.3,4,1,1,48
osadl.social,mastodon,4.0.2,4,1,1,1
social.toxwat.cz,mastodon,4.1.4,4,1,4,6
mastodon.elandrion.net,mastodon,4.2.3,4,1,1,45
mastodon.transparentedge.eu,mastodon,4.0.2,4,2,2,13
mastodon.mustlove.net,mastodon,4.1.0,4,1,3,20
social.haven.family,mastodon,4.1.9,4,2,4,51
social.uitsmijter.io,mastodon,4.1.7,4,1,4,213
Mastodon.YOCKOW.jp,mastodon,4.2.1+YOCKOW-Edition,4,4,4,151
freie-radios.org,mastodon,4.2.3,4,4,4,152
asocial.social,mastodon,4.1.6,4,2,3,28
mastodon.nnn1590.org,mastodon,4.2.0,4,2,2,277
social.just-joshin.lol,mastodon,4.2.1,4,1,4,1
mastodon-f3c89072.cloudplane.app,mastodon,4.2.3,4,0,3,63
mastodon.inman.xyz,mastodon,4.1.6,4,4,4,394
chatter.familypat.io,mastodon,4.2.3,4,0,1,30
mastodon.gizmo4487.dev,mastodon,4.2.0,4,0,1,14
social.ihatethedemonkahl.com,mastodon,4.1.4,4,0,0,3
mastodon.imagisphe.re,mastodon,4.2.3,4,3,4,10
social.whoart.art,mastodon,4.2.3,4,0,1,110
mastodon.yuangezhizao.cn,mastodon,3.5.16,4,3,3,11426
xierqi.club,mastodon,4.0.0rc1,4,2,4,7347
test.itemis.social,mastodon,4.2.1,4,0,2,0
social.themays.me,mastodon,4.2.1,4,1,2,26
sociafk.mym41l.co.uk,mastodon,4.0.2,4,4,4,1110
howseven.social,mastodon,4.2.3,4,0,1,0
social.reset.tech,mastodon,4.0.2,4,3,3,96
decremental.com,mastodon,4.2.3,4,0,0,23
social.misterme.fr,mastodon,4.2.0,4,0,1,56
rjan.site,mastodon,4.0.1,4,2,2,261
mastodon.rp-taki.com,mastodon,4.0.2,4,2,2,103246
theblinkcorporation.com,mastodon,4.0.2,4,0,2,0
mstdn.di-do.net,mastodon,4.1.6,4,3,4,202
social.badjack.org,mastodon,4.0.2,4,0,1,10
mamoswine.pkmn.cloud,mastodon,4.1.2,4,1,3,25
thieves.quest,mastodon,4.2.3,4,1,3,15
social.tsd.zone,mastodon,4.3.0-alpha.0+glitch,4,1,4,13
ponjour.com,mastodon,4.2.3,4,1,4,78
sns.nekonohige.jp,mastodon,4.2.1,4,0,4,8
social.robviously.me,mastodon,4.2.3,4,1,4,18
social.modimido.tech,mastodon,4.2.0,4,3,4,114
mahno.zacepil.com,mastodon,4.2.0-beta2,4,1,4,8
zettel.haus,mastodon,4.3.0-alpha.0+glitch,4,3,4,36
toots.258990001.xyz,mastodon,4.2.0-beta3,4,1,4,7
masto1.ultrafeed.dev,mastodon,4.2.3,4,2,4,25
mastodon.sponda.nl,mastodon,4.2.0,4,2,4,36
t51b.org,mastodon,4.2.1,4,0,5,5659
mastodon.bzh,mastodon,4.2.0,4,0,4,1
youtaite.xyz,mastodon,4.2.0,4,4,5,4
nigga.academy,mastodon,4.2.1,4,2,4,6
mastodon.addo.art,mastodon,4.2.1,4,1,4,3
playpen.social,mastodon,4.2.3,4,3,3,247
mstdn.h-o-soft.com,mastodon,3.3.0,4,1,1,12
chocot.art,mastodon,4.1.9,4,5,5,3404
tech-nico.de,mastodon,4.2.1,4,1,2,77
social.kabela.family,mastodon,4.2.3,4,3,3,3
prattle.org.uk,mastodon,4.0.12,3,2,2,21503
summerhill.cafe,mastodon,4.2.3,3,2,3,368
mastodon.scientiam.org,mastodon,4.1.9,3,1,2,567
toot.iani.art,mastodon,4.2.1,3,2,2,7273
s.yelvington.com,mastodon,4.2.3,3,1,1,5430
social.mkj.earth,mastodon,4.2.3,3,3,3,350
boothcomputing.social,mastodon,4.2.0,3,2,3,4491
masto.futbol,mastodon,4.2.3,3,3,3,496
toot.ikata.co,mastodon,4.2.3,3,3,3,345
fedi.skyizwhite.dev,mastodon,4.2.1,3,2,2,114
smithtodon.org,mastodon,4.2.3,3,1,1,1904
social.suchtbasis.de,mastodon,4.2.3,3,3,3,721
mstdn.funil.de,mastodon,4.2.3,3,2,3,583
mstdn.progressiv.dev,mastodon,4.2.0,3,1,2,1606
aeracode.org,mastodon,4.2.3,3,1,2,997
sms.cybik.moe,mastodon,4.2.3,3,2,2,7672
varmint.town,mastodon,4.2.0,3,3,3,1261
yodogawa.hostdon.ne.jp,mastodon,4.2.1,3,0,2,11
some.evvk.fi,mastodon,4.2.3,3,1,2,4143
boles.xyz,mastodon,4.2.3,3,2,2,11598
toot.liw.fi,mastodon,4.2.3,3,1,1,8844
uuu.moe,mastodon,4.2.3,3,2,3,135
nondeterministic.computer,mastodon,4.2.0,3,3,3,2745
mstdn.shihoya.tokyo,mastodon,4.1.2,3,3,3,11037
tighnari.site,mastodon,4.2.1,3,1,1,1356
mystickynotes.com,mastodon,4.2.1,3,1,1,80
kastelo.dev,mastodon,4.2.0,3,2,2,569
morph.todon.de,mastodon,4.2.3,3,3,3,3736
mastodon.bostoncaucus.club,mastodon,4.1.4,3,1,1,658
ngrdk.fedicity.net,mastodon,4.2.1,3,2,3,3310
toot.reformed.social,mastodon,4.1.10,3,0,3,5
mastodon.likids.info,mastodon,4.2.3,3,3,4,3836
soc.nochn.net,mastodon,4.2.1,3,3,3,3310
neo.knzk.me,mastodon,4.2.1+nzws,3,2,3,2751
soc.saiyajin.space,mastodon,4.3.0-alpha.0+glitch,3,3,4,1452
mast.ahri.cloud,mastodon,4.1.6-ln-custom,3,1,1,32
social.nikkasystems.com,mastodon,4.2.2,3,2,3,459
procydon.net,mastodon,4.2.1,3,1,2,389
m.bonzoesc.net,mastodon,4.2.0,3,1,2,18041
mastodon.cardina1.red,mastodon,4.2.2,3,3,3,202113
toot.renn.es,mastodon,4.2.3,3,1,3,173
mstdn-social.com,mastodon,4.2.3,3,3,3,297
mstdn.virtecam.net,mastodon,4.2.1,3,1,2,4328
mstdn.co.uk,mastodon,4.2.3,3,1,1,4466
bvp.me,mastodon,4.2.1,3,1,2,1925
social.chatty.monster,mastodon,4.3.0-alpha.0+glitch,3,2,2,4509
mastodon.lanofthedead.xyz,mastodon,4.2.3,3,1,2,833
turtletoot.us,mastodon,4.2.1,3,3,3,184
mastodon.hnaportal.net,mastodon,4.2.3,3,3,3,73915
ibiocephalus.hostdon.ne.jp,mastodon,4.2.1,3,2,2,174
pollyanna.social,mastodon,4.2.1,3,2,3,5366
mastobot.ping.moi,mastodon,4.2.3,3,3,4,15099
tecnfy.com,mastodon,4.2.3,3,3,3,477
moeda.me,mastodon,4.2.1,3,1,3,255
mstdn.m3press.jp,mastodon,4.2.1,3,3,5,131
fedi.gbdev.io,mastodon,4.1.5,3,3,3,88
mastodon.balamb.fr,mastodon,4.2.1,3,1,2,1548
bloor.tw,mastodon,4.2.3,3,3,3,3929
social.jonathancandler.com,mastodon,4.1.0,3,2,2,117
tau-ceti.space,mastodon,4.3.0-alpha.0+glitch,3,1,3,2638
masto.trtmn.io,mastodon,4.2.1,3,3,3,645
lizards.live,mastodon,4.1.3,3,3,3,160038
kamima.site,mastodon,4.2.1,3,3,4,18540
soc.kurator.tech,mastodon,4.2.1,3,3,4,3268
www2.kt2003.info,mastodon,4.2.3,3,2,2,1397
dt.gl,mastodon,4.2.3,3,2,2,3062
fuzaxx.de,mastodon,4.2.2,3,1,1,14
metcha.me,mastodon,4.1.2,3,1,1,509
glennfitzpatrick.com,mastodon,4.2.3,3,3,3,278
yatil.social,mastodon,4.2.3,3,2,2,3660
hespere.de,mastodon,4.1.9,3,3,3,16149
toot.nclf.net,mastodon,4.3.0-alpha.0+glitch,3,1,3,364
mastodon.cyborgcentral.net,mastodon,4.2.2,3,1,3,6695
heavenforbid.us,mastodon,4.2.3,3,1,3,2801
mastodon.sanpo-an.site,mastodon,4.2.0,3,1,2,1168
inherently.digital,mastodon,4.3.0-alpha.0+glitch,3,2,2,64618
poststoffarm.de,mastodon,4.1.10,3,2,3,90
ricard.social,mastodon,4.2.3,3,2,2,2484
nachocheese.mom,mastodon,4.1.0,3,1,2,32
ku-kan-ya.hostdon.ne.jp,mastodon,4.2.1,3,3,3,7324
tds.xyz,mastodon,4.2.3,3,3,3,1459
sio.masto.host,mastodon,4.2.3,3,1,1,0
social.4f9e1738.ignorelist.com,mastodon,4.2.0,3,3,3,391
mammut.gogreenit.net,mastodon,4.2.2,3,2,2,1206
social.lightbeamapps.com,mastodon,4.2.3,3,3,3,1251
poorlyrendered.com,mastodon,4.2.3,3,2,3,1392
tootsweet.social,mastodon,4.1.9,3,2,2,2820
observatory.social,mastodon,4.1.5,3,3,5,2961
coldrick.me.uk,mastodon,4.2.1,3,1,1,500
line.yamanote.tokyo.jp,mastodon,4.1.9,3,1,1,2656
secuwing.social,mastodon,4.2.1,3,2,3,3295
u222news.fedicity.net,mastodon,4.2.1,3,2,3,125
social.0x705h.com,mastodon,4.1.6,3,2,2,113
harukakanata.net,mastodon,4.2.1,3,2,3,2323
pancake.place,mastodon,4.2.3,3,2,3,1395
social.vmbrasseur.com,mastodon,4.2.3,3,2,2,5579
bluechakra.cloud,mastodon,4.2.3,3,3,3,1329
frankenwolke.com,mastodon,4.2.3,3,2,3,4486
